,0
3231,0.46788684
3232,0.38432854
3233,0.6977684
3234,0.8253618
3235,0.07882964
3236,0.91104627
3237,0.02702818
3238,0.8973206
3239,0.09331119
3240,0.18545362
3241,0.1067908
3242,0.20677559
3243,0.8728465
3244,0.9868296
3245,0.5925926
3246,0.7135174
3247,0.19135195
3248,0.08820128
3249,0.42027292
3250,0.06661765
3251,0.8892791
3252,0.54484564
3253,0.84851986
3254,0.21731243
3255,0.26221952
3256,0.1272244
3257,0.8515665
3258,0.68192375
3259,0.0953449
3260,0.03720705
3261,0.94498414
3262,0.55974513
3263,0.07526045
3264,0.8000362
3265,0.11576553
3266,0.03578329
3267,0.3517703
3268,0.19049375
3269,0.97048384
3270,0.8553104
3271,0.97777563
3272,0.5118073
3273,0.12859055
3274,0.7116256
3275,0.4689298
3276,0.2655245
3277,0.087929755
3278,0.16594659
3279,0.34045124
3280,0.9438402
3281,0.3559561
3282,0.52418405
3283,0.9707046
3284,0.9425186
3285,0.18705384
3286,0.97350186
3287,0.32272154
3288,0.046468075
3289,0.18245907
3290,0.55352795
3291,0.08321206
3292,0.8129431
3293,0.3145858
3294,0.1515672
3295,0.8279093
3296,0.29509112
3297,0.58867764
3298,0.22129178
3299,0.81092596
3300,0.8454206
3301,0.5532034
3302,0.42113608
3303,0.7864586
3304,0.57258433
3305,0.10716701
3306,0.65410364
3307,0.79162943
3308,0.0066604367
3309,0.08995423
3310,0.033965692
3311,0.34471807
3312,0.18322195
3313,0.019768016
3314,0.64724433
3315,0.25565913
3316,0.7295235
3317,0.051835507
3318,0.0885906
3319,0.20910697
3320,0.9219376
3321,0.2521782
3322,0.9109423
3323,0.6098499
3324,0.028488116
3325,0.5186374
3326,0.9659321
3327,0.45169276
3328,0.85066885
3329,0.6267598
3330,0.09529366
3331,0.991495
3332,0.24448675
3333,0.7962607
3334,0.24465802
3335,0.71137613
3336,0.033965692
3337,0.8611729
3338,0.8437999
3339,0.7469405
3340,0.1437355
3341,0.13332108
3342,0.7585343
3343,0.02666107
3344,0.22485234
3345,0.5560305
3346,0.83411604
3347,0.6381005
3348,0.52003694
3349,0.04704837
3350,0.5013996
3351,0.91510266
3352,0.97393125
3353,0.38006717
3354,0.97717744
3355,0.18980663
3356,0.7725972
3357,0.22377962
3358,0.599437
3359,0.10684721
3360,0.896868
3361,0.8042044
3362,0.8908202
3363,0.41947994
3364,0.47139946
3365,0.012557716
3366,0.5298988
3367,0.2980271
3368,0.005444235
3369,0.3402876
3370,0.92748904
3371,0.93552715
3372,0.801294
3373,0.326258
3374,0.68616426
3375,0.94690543
3376,0.8235923
3377,0.60830325
3378,0.7572687
3379,0.23839232
3380,0.9034216
3381,0.7179003
3382,0.39206025
3383,0.1838928
3384,0.20974222
3385,0.12972024
3386,0.7835566
3387,0.36382976
3388,0.53124595
3389,0.26060337
3390,0.211404
3391,0.95203525
3392,0.8187471
3393,0.5545658
3394,0.052070238
3395,0.11526689
3396,0.10339982
3397,0.9762526
3398,0.043485258
3399,0.27050474
3400,0.3771202
3401,0.0737337
3402,0.033965692
3403,0.6478584
3404,0.48296347
3405,0.30931517
3406,0.1608972
3407,0.5823789
3408,0.08448263
3409,0.28654507
3410,0.9941294
3411,0.54660356
3412,0.93675625
3413,0.8584364
3414,0.9346238
3415,0.7210688
3416,0.123623565
3417,0.56142426
3418,0.24986772
3419,0.96633685
3420,0.23708597
3421,0.06749676
3422,0.033965692
3423,0.89414996
3424,0.45304906
3425,0.8811348
3426,0.13089967
3427,0.8906708
3428,0.033965692
3429,0.31165
3430,0.8576514
3431,0.97202784
3432,0.323306
3433,0.8196822
3434,0.65072113
3435,0.48572385
3436,0.7080705
3437,0.22472699
3438,0.6361499
3439,0.46159986
3440,0.072518736
3441,0.8105653
3442,0.75061065
3443,0.22830404
3444,0.11510134
3445,0.8330104
3446,0.6461915
3447,0.08377484
3448,0.33679616
3449,0.03266322
3450,0.8098018
3451,0.14763974
3452,0.063704655
3453,0.62248456
3454,0.23608212
3455,0.592677
3456,0.2567315
3457,0.7376873
3458,0.033965692
3459,0.6926299
3460,0.69897056
3461,0.6834796
3462,0.43353197
3463,0.052044388
3464,0.91997683
3465,0.57307637
3466,0.483895
3467,0.44519162
3468,0.20560208
3469,0.76812136
3470,0.5014954
3471,0.21168926
3472,0.43326885
3473,0.66451675
3474,0.6974909
3475,0.15227409
3476,0.7145267
3477,0.34781438
3478,0.6172818
3479,0.82605755
3480,0.10088834
3481,0.8510144
3482,0.5888497
3483,0.55285555
3484,0.38417992
3485,0.47329637
3486,0.7782302
3487,0.91872764
3488,0.3379539
3489,0.12147027
3490,0.73691875
3491,0.9915348
3492,0.6878886
3493,0.3631381
3494,0.5524808
3495,0.5212868
3496,0.68297887
3497,0.32844394
3498,0.18462023
3499,0.32810992
3500,0.6819352
3501,0.15879217
3502,0.74831635
3503,0.9148647
3504,0.80485034
3505,0.9436514
3506,0.5947431
3507,0.29931414
3508,0.93926525
3509,0.45450446
3510,0.3281995
3511,0.16520832
3512,0.6535832
3513,0.12414072
3514,0.8960752
3515,0.84422654
3516,0.53161573
3517,0.4825011
3518,0.033965692
3519,0.14060028
3520,0.63767034
3521,0.8478334
3522,0.19386743
3523,0.6421604
3524,0.9068495
3525,0.033965692
3526,0.863531
3527,0.546733
3528,0.6242593
3529,0.9218465
3530,0.7853829
3531,0.029354656
3532,0.9274257
3533,0.033965692
3534,0.008413941
3535,0.833002
3536,0.23943073
3537,0.49110508
3538,0.117258005
3539,0.59077543
3540,0.73130906
3541,0.9766989
3542,0.523025
3543,0.5411252
3544,0.9005136
3545,0.7030256
3546,0.9917772
3547,0.7215368
3548,0.72732085
3549,0.64197963
3550,0.17106012
3551,0.9393694
3552,0.92915756
3553,0.119629666
3554,0.9069645
3555,0.23138075
3556,0.9878564
3557,0.6168725
3558,0.9196268
3559,0.91509956
3560,0.042740982
3561,0.7092016
3562,0.20653093
3563,0.23804823
3564,0.47510237
3565,0.9511313
3566,0.8184911
3567,0.30805498
3568,0.4594621
3569,0.42804405
3570,0.13767025
3571,0.28620118
3572,0.10921353
3573,0.2802352
3574,0.066525206
3575,0.04891209
3576,0.45897973
3577,0.09397262
3578,0.389913
3579,0.6882069
3580,0.032806296
3581,0.91132313
3582,0.34988037
3583,0.93287945
3584,0.20759505
3585,0.18669672
3586,0.046246137
3587,0.48896882
3588,0.50795585
3589,0.081705354
3590,0.034670357
3591,0.58259284
3592,0.2324859
3593,0.5118042
3594,0.6375721
3595,0.8285017
3596,0.36166534
3597,0.9511958
3598,0.3161249
3599,0.6368336
3600,0.64079875
3601,0.57905793
3602,0.70449203
3603,0.2993492
3604,0.6128983
3605,0.74899155
3606,0.31999147
3607,0.7473823
3608,0.14040025
3609,0.064093366
3610,0.42497885
3611,0.9534364
3612,0.93065625
3613,0.86568636
3614,0.31551898
3615,0.9297376
3616,0.77823603
3617,0.11597973
3618,0.5747021
3619,0.014019063
3620,0.89194983
3621,0.75651926
3622,0.6370015
3623,0.24350925
3624,0.6100378
3625,0.9129296
3626,0.1340606
3627,0.318832
3628,0.5808566
3629,0.0074280244
3630,0.41194782
3631,0.35522193
3632,0.84248865
3633,0.8124068
3634,0.6385208
3635,0.68943065
3636,0.10669278
3637,0.6465359
3638,0.47298
3639,0.38617244
3640,0.6950096
3641,0.57157856
3642,0.53223264
3643,0.663768
3644,0.5618735
3645,0.594618
3646,0.42123386
3647,0.37469938
3648,0.015494678
3649,0.9393329
3650,0.57768226
3651,0.60737115
3652,0.08683754
3653,0.6693129
3654,0.78129405
3655,0.50835246
3656,0.12781398
3657,0.44352305
3658,0.22200355
3659,0.892821
3660,0.08482683
3661,0.6564915
3662,0.1503985
3663,0.23598056
3664,0.86801565
3665,0.19325225
3666,0.3317361
3667,0.910839
3668,0.19669531
3669,0.2555043
3670,0.8679446
3671,0.49419436
3672,0.5358616
3673,0.49066737
3674,0.75860363
3675,0.032676887
3676,0.5113689
3677,0.7127259
3678,0.6690687
3679,0.11219531
3680,0.22528465
3681,0.095798895
3682,0.25698397
3683,0.2412225
3684,0.32252166
3685,0.72611684
3686,0.62082726
3687,0.08985248
3688,0.9572506
3689,0.34491482
3690,0.37377208
3691,0.46777514
3692,0.66408527
3693,0.7856941
3694,0.016549071
3695,0.15562764
3696,0.110866174
3697,0.52265257
3698,0.035869297
3699,0.58132094
3700,0.6933549
3701,0.8134518
3702,0.5694527
3703,0.21018207
3704,0.3561954
3705,0.26894313
3706,0.21214299
3707,0.45193988
3708,0.70583695
3709,0.6036529
3710,0.37934482
3711,0.06291095
3712,0.17059566
3713,0.7604621
3714,0.21466477
3715,0.24433582
3716,0.7014108
3717,0.52079546
3718,0.29514962
3719,0.8374502
3720,0.25107914
3721,0.42979756
3722,0.67544794
3723,0.6127164
3724,0.5962106
3725,0.11725734
3726,0.09098098
3727,0.008919633
3728,0.43895465
3729,0.10651963
3730,0.35222647
3731,0.101520985
3732,0.24625498
3733,0.57532984
3734,0.09482679
3735,0.035697915
3736,0.56345105
3737,0.25430927
3738,0.8498038
3739,0.3950935
3740,0.10402549
3741,0.03526391
3742,0.99216497
3743,0.49797815
3744,0.95626575
3745,0.4293883
3746,0.71602035
3747,0.5023362
3748,0.76872915
3749,0.6020294
3750,0.3664193
3751,0.5714811
3752,0.77184457
3753,0.3556173
3754,0.98740524
3755,0.18944299
3756,0.15448348
3757,0.5596516
3758,0.32430673
3759,0.0055946615
3760,0.11885189
3761,0.36725754
3762,0.15235467
3763,0.23978618
3764,0.14089324
3765,0.2149705
3766,0.27594763
3767,0.91905254
3768,0.4847399
3769,0.41263214
3770,0.5667332
3771,0.033965692
3772,0.2317313
3773,0.09885762
3774,0.5745045
3775,0.015955288
3776,0.84588766
3777,0.39466187
3778,0.47699454
3779,0.20644288
3780,0.1876349
3781,0.37494087
3782,0.9512497
3783,0.2861763
3784,0.5489824
3785,0.90139806
3786,0.6517279
3787,0.526137
3788,0.13743073
3789,0.5222577
3790,0.9567834
3791,0.41436628
3792,0.74303025
3793,0.10414751
3794,0.40760872
3795,0.12968281
3796,0.40729633
3797,0.4139922
3798,0.112784095
3799,0.6086401
3800,0.6551436
3801,0.26318568
3802,0.8966411
3803,0.2720034
3804,0.5311136
3805,0.98444265
3806,0.012892931
3807,0.060720235
3808,0.83685404
3809,0.7454351
3810,0.29366198
3811,0.1269014
3812,0.9713856
3813,0.13898514
3814,0.47345462
3815,0.7673326
3816,0.051010136
3817,0.12783274
3818,0.8402966
3819,0.40937608
3820,0.5191787
3821,0.64278567
3822,0.10495626
3823,0.19278893
3824,0.8183075
3825,0.29372057
3826,0.8134182
3827,0.6422837
3828,0.6963936
3829,0.40300736
3830,0.41283512
3831,0.6991646
3832,0.15341622
3833,0.6914445
3834,0.13824865
3835,0.64648855
3836,0.97123116
3837,0.5426729
3838,0.8707116
3839,0.16004288
3840,0.80763394
3841,0.016552214
3842,0.50754225
3843,0.705932
3844,0.73693377
3845,0.08880302
3846,0.07164828
3847,0.46669823
3848,0.58684665
3849,0.21092074
3850,0.79075575
3851,0.3627999
3852,0.44103935
3853,0.020326957
3854,0.020236421
3855,0.031871155
3856,0.95187825
3857,0.32414326
3858,0.9559867
3859,0.1567536
3860,0.56546485
3861,0.9691125
3862,0.023233548
3863,0.7273344
3864,0.4751566
3865,0.23673162
3866,0.9257441
3867,0.5306078
3868,0.3106362
3869,0.95211744
3870,0.5763473
3871,0.5309573
3872,0.5854466
3873,0.033965692
3874,0.22810888
3875,0.47984847
3876,0.087884575
3877,0.96929514
3878,0.67395544
3879,0.6040051
3880,0.4327022
3881,0.41859013
3882,0.8465904
3883,0.97344536
3884,0.5500615
3885,0.18550675
3886,0.89701086
3887,0.5860751
3888,0.30689335
3889,0.95313954
3890,0.81710935
3891,0.0963179
3892,0.15354232
3893,0.8030544
3894,0.38475832
3895,0.76024514
3896,0.37886134
3897,0.9809723
3898,0.03135942
3899,0.45851117
3900,0.8929818
3901,0.73439646
3902,0.90396607
3903,0.31500784
3904,0.17399424
3905,0.9515392
3906,0.55456585
3907,0.8059251
3908,0.4713077
3909,0.16348718
3910,0.34242186
3911,0.047315933
3912,0.15667975
3913,0.012628375
3914,0.35692823
3915,0.109875016
3916,0.27794805
3917,0.07605678
3918,0.6206791
3919,0.84571356
3920,0.4539651
3921,0.033965692
3922,0.033965692
3923,0.12357705
3924,0.5882868
3925,0.5684206
3926,0.05326849
3927,0.114171855
3928,0.84772253
3929,0.14737324
3930,0.15906946
3931,0.16284788
3932,0.94420725
3933,0.8611033
3934,0.9051455
3935,0.4009429
3936,0.07354612
3937,0.69877875
3938,0.98229134
3939,0.7148185
3940,0.033965692
3941,0.18623114
3942,0.72296125
3943,0.07338419
3944,0.81712
3945,0.0843323
3946,0.73036325
3947,0.19110231
3948,0.8772898
3949,0.36335588
3950,0.09461791
3951,0.74423087
3952,0.94762224
3953,0.08880818
3954,0.039233655
3955,0.7982111
3956,0.59849715
3957,0.3790327
3958,0.4183849
3959,0.046055436
3960,0.9555494
3961,0.9727895
3962,0.7336589
3963,0.97288
3964,0.54449296
3965,0.4476925
3966,0.08656127
3967,0.2722834
3968,0.0238766
3969,0.19016768
3970,0.44276986
3971,0.15379988
3972,0.21329856
3973,0.60039616
3974,0.25791416
3975,0.64341253
3976,0.11281897
3977,0.13637133
3978,0.9121459
3979,0.5598298
3980,0.24094425
3981,0.096697554
3982,0.9602315
3983,0.5717985
3984,0.029912956
3985,0.6308603
3986,0.8747945
3987,0.05280408
3988,0.049003925
3989,0.53039247
3990,0.9523266
3991,0.94633436
3992,0.38356787
3993,0.54037476
3994,0.31749767
3995,0.81735665
3996,0.063664995
3997,0.6581201
3998,0.95650345
3999,0.9089343
4000,0.44310743
4001,0.9518694
4002,0.27995205
4003,0.9690638
4004,0.10814898
4005,0.6245845
4006,0.710637
4007,0.4043707
4008,0.14447823
4009,0.6764386
4010,0.12302156
4011,0.8922595
4012,0.46048275
4013,0.75170296
4014,0.38794753
4015,0.4673236
4016,0.14847834
4017,0.8830625
4018,0.98715764
4019,0.7102186
4020,0.33661515
4021,0.68972796
4022,0.8127937
4023,0.9087582
4024,0.86602813
4025,0.0372844
4026,0.3084424
4027,0.11875605
4028,0.97390884
4029,0.07042619
4030,0.36832497
4031,0.528905
4032,0.7035125
4033,0.35896817
4034,0.63352644
4035,0.9671317
4036,0.46144214
4037,0.36761242
4038,0.3169237
4039,0.5520867
4040,0.6411226
4041,0.53514373
4042,0.37771794
4043,0.56639117
4044,0.9649758
4045,0.06271529
4046,0.31361744
4047,0.42839235
4048,0.91264516
4049,0.09671192
4050,0.014130018
4051,0.07504257
4052,0.18790178
4053,0.5940098
4054,0.41667843
4055,0.23748998
4056,0.9809395
4057,0.95635974
4058,0.63073665
4059,0.6045318
4060,0.8939308
4061,0.13492072
4062,0.85381675
4063,0.15874082
4064,0.32038876
4065,0.05249532
4066,0.63122255
4067,0.8090504
4068,0.62194425
4069,0.9025806
4070,0.55517095
4071,0.13205041
4072,0.9225414
4073,0.5121713
4074,0.16021296
4075,0.123321064
4076,0.7304859
4077,0.15247673
4078,0.77153707
4079,0.5961568
4080,0.027394842
4081,0.6870156
4082,0.24537088
4083,0.6121369
4084,0.905762
4085,0.9021981
4086,0.7589903
4087,0.20048016
4088,0.45674062
4089,0.9506275
4090,0.12917168
4091,0.045497805
4092,0.49457464
4093,0.7895259
4094,0.014019063
4095,0.53605574
4096,0.09293843
4097,0.81299686
4098,0.4387883
4099,0.12025891
4100,0.0435984
4101,0.3551251
4102,0.20583907
4103,0.97284216
4104,0.37721038
4105,0.8087726
4106,0.7716545
4107,0.84195465
4108,0.6861908
4109,0.31433305
4110,0.8787944
4111,0.20662338
4112,0.8380854
4113,0.5869844
4114,0.20890163
4115,0.059907496
4116,0.3673712
4117,0.52325207
4118,0.8748987
4119,0.69214433
4120,0.9005242
4121,0.57725745
4122,0.8643571
4123,0.42935747
4124,0.4506693
4125,0.63291603
4126,0.107386135
4127,0.44746092
4128,0.64051235
4129,0.17047803
4130,0.26302862
4131,0.24567269
4132,0.0071138702
4133,0.79853904
4134,0.16323057
4135,0.4068858
4136,0.3739272
4137,0.033965692
4138,0.6342113
4139,0.51037306
4140,0.94557065
4141,0.87892675
4142,0.95300484
4143,0.11179315
4144,0.15235017
4145,0.24044573
4146,0.8319182
4147,0.50881284
4148,0.18677862
4149,0.79797417
4150,0.7838698
4151,0.59321845
4152,0.8471334
4153,0.9503055
4154,0.33459607
4155,0.55955476
4156,0.93362224
4157,0.504416
4158,0.4253211
4159,0.058363855
4160,0.91080934
4161,0.9681994
4162,0.052447215
4163,0.11912345
4164,0.1428167
4165,0.9812201
4166,0.033965692
4167,0.14844431
4168,0.32613012
4169,0.25014737
4170,0.93646705
4171,0.042290594
4172,0.8265211
4173,0.2152521
4174,0.04372301
4175,0.7695636
4176,0.2359662
4177,0.9052705
4178,0.88774127
4179,0.042526767
4180,0.17766863
4181,0.4392283
4182,0.3188986
4183,0.39900503
4184,0.105286025
4185,0.9481469
4186,0.9578769
4187,0.81843644
4188,0.68961257
4189,0.9747694
4190,0.13608862
4191,0.45421696
4192,0.6194147
4193,0.35250258
4194,0.8593223
4195,0.33912984
4196,0.16326
4197,0.23387732
4198,0.9239588
4199,0.22083543
4200,0.20216379
4201,0.033965692
4202,0.8361721
4203,0.77184504
4204,0.017768562
4205,0.40755436
4206,0.033965692
4207,0.098323636
4208,0.6677152
4209,0.9289607
4210,0.50680244
4211,0.47562313
4212,0.9429297
4213,0.15610294
4214,0.90185964
4215,0.013692079
4216,0.96611094
4217,0.24167149
4218,0.7194045
4219,0.16824436
4220,0.28268698
4221,0.06151116
4222,0.2676793
4223,0.6483495
4224,0.9515362
4225,0.55039144
4226,0.07430923
4227,0.15921758
4228,0.35972136
4229,0.939234
4230,0.96550405
4231,0.38673458
4232,0.8976909
4233,0.629411
4234,0.8082278
4235,0.27795663
4236,0.9596434
4237,0.19080229
4238,0.41792375
4239,0.45362294
4240,0.7876349
4241,0.89035916
4242,0.58358246
4243,0.865926
4244,0.14216225
4245,0.61280733
4246,0.6557607
4247,0.8986102
4248,0.7844349
4249,0.26171806
4250,0.8968493
4251,0.92733455
4252,0.11516014
4253,0.46999878
4254,0.26602137
4255,0.033965692
4256,0.90352947
4257,0.7023308
4258,0.70949125
4259,0.06301321
4260,0.796171
4261,0.7640973
4262,0.03313176
4263,0.7305169
4264,0.1653014
4265,0.2545627
4266,0.16493247
4267,0.11212025
4268,0.76152587
4269,0.57715887
4270,0.93401104
4271,0.2611327
4272,0.18409857
4273,0.16099377
4274,0.895008
4275,0.30547598
4276,0.35596362
4277,0.19556065
4278,0.013221777
4279,0.28130886
4280,0.7044745
4281,0.8317836
4282,0.939808
4283,0.033965692
4284,0.9780045
4285,0.9711501
4286,0.028405644
4287,0.6822619
4288,0.6320758
4289,0.56830186
4290,0.6593609
4291,0.47180304
4292,0.7744291
4293,0.410978
4294,0.15851857
4295,0.07047574
4296,0.7224013
4297,0.11750841
4298,0.7083581
4299,0.09376143
4300,0.54542005
4301,0.9899699
4302,0.8504428
4303,0.7760877
4304,0.79171556
4305,0.09007622
4306,0.2533624
4307,0.18321244
4308,0.101678476
4309,0.88818544
4310,0.73348886
4311,0.7565851
4312,0.8963539
4313,0.45534447
4314,0.5915139
4315,0.9613135
4316,0.059698608
4317,0.39060566
4318,0.27071357
4319,0.9450347
4320,0.07630466
4321,0.50273794
4322,0.28299472
4323,0.5756048
4324,0.5475215
4325,0.48094586
4326,0.5142499
4327,0.354943
4328,0.8799742
4329,0.08614429
4330,0.9269942
4331,0.42101127
4332,0.06457306
4333,0.69576186
4334,0.05904559
4335,0.52940625
4336,0.5121341
4337,0.9433768
4338,0.7905773
4339,0.30929
4340,0.92906237
4341,0.14643238
4342,0.39277545
4343,0.45190796
4344,0.84588057
4345,0.07582252
4346,0.7644112
4347,0.88156456
4348,0.5589716
4349,0.33019096
4350,0.43570393
4351,0.8916484
4352,0.20947821
4353,0.41375747
4354,0.3507477
4355,0.32242718
4356,0.13761121
4357,0.3297614
4358,0.675948
4359,0.11544077
4360,0.5674497
4361,0.14010574
4362,0.6304103
4363,0.96383744
4364,0.9217825
4365,0.9517685
4366,0.7950439
4367,0.6167407
4368,0.5539675
4369,0.93189216
4370,0.700927
4371,0.19108836
4372,0.77777684
4373,0.8484614
4374,0.1066636
4375,0.8633773
4376,0.64399
4377,0.6368558
4378,0.10648354
4379,0.70638424
4380,0.64538974
4381,0.18362871
4382,0.48549432
4383,0.62162906
4384,0.29332832
4385,0.97327304
4386,0.110392
4387,0.3542667
4388,0.070594124
4389,0.12307722
4390,0.0385928
4391,0.77879584
4392,0.50312257
4393,0.6306882
4394,0.95419425
4395,0.92751646
4396,0.6402576
4397,0.0948387
4398,0.47967497
4399,0.3834485
4400,0.08919088
4401,0.60472494
4402,0.8314207
4403,0.57141066
4404,0.17893569
4405,0.43078813
4406,0.48520112
4407,0.097216375
4408,0.39941671
4409,0.7932526
4410,0.8973567
4411,0.6870983
4412,0.238591
4413,0.6442496
4414,0.11952167
4415,0.08229341
4416,0.24726987
4417,0.38240546
4418,0.9587811
4419,0.1654684
4420,0.96247274
4421,0.20716694
4422,0.10206485
4423,0.10156913
4424,0.105819106
4425,0.53822356
4426,0.27938962
4427,0.14504743
4428,0.18525052
4429,0.37399638
4430,0.7448157
4431,0.6374965
4432,0.268039
4433,0.62223744
4434,0.17759804
4435,0.8921292
4436,0.21856852
4437,0.98400027
4438,0.3864285
4439,0.18003333
4440,0.32609624
4441,0.49454045
4442,0.8896623
4443,0.8013119
4444,0.26689717
4445,0.9477972
4446,0.2662029
4447,0.89451367
4448,0.33019432
4449,0.5890971
4450,0.9044651
4451,0.15476023
4452,0.49136192
4453,0.4988333
4454,0.30321145
4455,0.17028485
4456,0.94991726
4457,0.98416615
4458,0.47054422
4459,0.65808624
4460,0.17066646
4461,0.06908032
4462,0.6794298
4463,0.56944144
4464,0.13068533
4465,0.7811456
4466,0.8080093
4467,0.42554453
4468,0.81390166
4469,0.21234533
4470,0.2729292
4471,0.5976607
4472,0.3388524
4473,0.9217868
4474,0.72674763
4475,0.2889296
4476,0.34937873
4477,0.104908876
4478,0.7160689
4479,0.55159986
4480,0.57321
4481,0.7736768
4482,0.1330617
4483,0.9509899
4484,0.85642785
4485,0.68351895
4486,0.4649099
4487,0.7479412
4488,0.43032855
4489,0.24112667
4490,0.6690486
4491,0.2969898
4492,0.88909775
4493,0.82911956
4494,0.98470366
4495,0.44663653
4496,0.3169215
4497,0.6452968
4498,0.80952287
4499,0.7537648
4500,0.33631718
4501,0.16120118
4502,0.2783378
4503,0.85058516
4504,0.59051
4505,0.55249316
4506,0.023769323
4507,0.50667036
4508,0.59894764
4509,0.2468244
4510,0.82390124
4511,0.49502933
4512,0.67142093
4513,0.28141972
4514,0.15082784
4515,0.9192282
4516,0.5055662
4517,0.3675116
4518,0.14449915
4519,0.2343854
4520,0.43769494
4521,0.99459755
4522,0.7515402
4523,0.1249263
4524,0.1862803
4525,0.07739143
4526,0.6219675
4527,0.45038942
4528,0.6381132
4529,0.4322244
4530,0.5764225
4531,0.12769698
4532,0.07272811
4533,0.43868795
4534,0.13398603
4535,0.2696885
4536,0.46145123
4537,0.8130527
4538,0.90484375
4539,0.12830377
4540,0.18201585
4541,0.75226355
4542,0.81670314
4543,0.59022903
4544,0.35324433
4545,0.5408727
4546,0.9753738
4547,0.40229148
4548,0.8625785
4549,0.08591389
4550,0.39325517
4551,0.7775544
4552,0.74678564
4553,0.97629607
4554,0.2214395
4555,0.11894985
4556,0.033965692
4557,0.9542063
4558,0.25794122
4559,0.6691593
4560,0.26475653
4561,0.14599851
4562,0.568626
4563,0.51719725
4564,0.770361
4565,0.4658301
4566,0.99509144
4567,0.9713997
4568,0.92063826
4569,0.07094067
4570,0.7110205
4571,0.40141448
4572,0.33971724
4573,0.077824876
4574,0.5948532
4575,0.85109013
4576,0.2939927
4577,0.0074870586
4578,0.88061535
4579,0.5325093
4580,0.41051772
4581,0.07967852
4582,0.895008
4583,0.41522384
4584,0.68515545
4585,0.3124418
4586,0.7203772
4587,0.6744833
4588,0.18073891
4589,0.22443295
4590,0.8325337
4591,0.7361031
4592,0.23698023
4593,0.3998373
4594,0.4300062
4595,0.06631648
4596,0.6373864
4597,0.5691875
4598,0.08089155
4599,0.27315268
4600,0.34690064
4601,0.5507386
4602,0.020443043
4603,0.94914573
4604,0.6953829
4605,0.17494528
4606,0.9563374
4607,0.23075084
4608,0.940671
4609,0.26820686
4610,0.6225637
4611,0.8287861
4612,0.63979375
4613,0.033965692
4614,0.77873504
4615,0.9154318
4616,0.10682263
4617,0.2679076
4618,0.71631
4619,0.22919832
4620,0.15201303
4621,0.97255784
4622,0.5866626
4623,0.7930144
4624,0.3887496
4625,0.4955368
4626,0.20519033
4627,0.53863347
4628,0.97612745
4629,0.15761708
4630,0.31078362
4631,0.3017478
4632,0.45216265
4633,0.83554983
4634,0.40148273
4635,0.13064899
4636,0.61140174
4637,0.5686273
4638,0.017758122
4639,0.78165716
4640,0.09934646
4641,0.6271861
4642,0.72752947
4643,0.9367624
4644,0.5317856
4645,0.35672098
4646,0.28238997
4647,0.6128628
4648,0.19126074
4649,0.77849954
4650,0.98737353
4651,0.6288267
4652,0.23766069
4653,0.41516486
4654,0.9725991
4655,0.07265618
4656,0.2865261
4657,0.9397705
4658,0.01693389
4659,0.26325315
4660,0.36989447
4661,0.19239311
4662,0.08171788
4663,0.96735954
4664,0.3346412
4665,0.07150035
4666,0.3328712
4667,0.15839921
4668,0.5418583
4669,0.8775013
4670,0.4604175
4671,0.52469575
4672,0.7618166
4673,0.7438299
4674,0.8215623
4675,0.12365247
4676,0.46951967
4677,0.8573649
4678,0.5757942
4679,0.45596704
4680,0.09744113
4681,0.51408744
4682,0.052970055
4683,0.30696803
4684,0.12619917
4685,0.51056564
4686,0.8659679
4687,0.9831566
4688,0.44715285
4689,0.3235878
4690,0.58317286
4691,0.033965692
4692,0.2955994
4693,0.68312466
4694,0.9770259
4695,0.05964873
4696,0.19409546
4697,0.1556024
4698,0.5456446
4699,0.40909654
4700,0.5885893
4701,0.30550864
4702,0.17085941
4703,0.97505885
4704,0.2622532
4705,0.5971116
4706,0.15158589
4707,0.03325899
4708,0.6826684
4709,0.9128983
4710,0.94765615
4711,0.23116001
4712,0.68765044
4713,0.96051824
4714,0.51957744
4715,0.8968086
4716,0.6642189
4717,0.50407714
4718,0.16814637
4719,0.6002932
4720,0.47963712
4721,0.033965692
4722,0.39536306
4723,0.8166944
4724,0.79727304
4725,0.2724054
4726,0.51437944
4727,0.92853254
4728,0.32234505
4729,0.6384774
4730,0.5447169
4731,0.5732918
4732,0.30187756
4733,0.52643114
4734,0.8619708
4735,0.6436096
4736,0.21183251
4737,0.30925295
4738,0.90236735
4739,0.6295903
4740,0.77713794
4741,0.89542514
4742,0.45051822
4743,0.67268294
4744,0.861734
4745,0.8425147
4746,0.5935538
4747,0.6077134
4748,0.20302013
4749,0.20021224
4750,0.04285156
4751,0.015865682
4752,0.025296446
4753,0.85303915
4754,0.8515999
4755,0.6709112
4756,0.042479407
4757,0.058351215
4758,0.10168345
4759,0.45537448
4760,0.88150185
4761,0.34239218
4762,0.4083398
4763,0.78492427
4764,0.68306667
4765,0.3263237
4766,0.6820449
4767,0.3725641
4768,0.48948365
4769,0.0036306407
4770,0.8640858
4771,0.36141148
4772,0.0348395
4773,0.8756234
4774,0.97555393
4775,0.39070624
4776,0.9144518
4777,0.7228351
4778,0.28764313
4779,0.16331095
4780,0.3002298
4781,0.8502589
4782,0.10589401
4783,0.67630947
4784,0.8569464
4785,0.8484024
4786,0.49845052
4787,0.79842097
4788,0.50590444
4789,0.9445707
4790,0.9538656
